Job Zone,Code,Occupation,Data-level,url
2,47-5043.00,"Roof Bolters, Mining",Y,https://www.onetonline.org/link/summary/47-5043.00
2,47-2181.00,Roofers,Y,https://www.onetonline.org/link/summary/47-2181.00
2,47-5012.00,"Rotary Drill Operators, Oil and Gas",Y,https://www.onetonline.org/link/summary/47-5012.00
1,47-5071.00,"Roustabouts, Oil and Gas",Y,https://www.onetonline.org/link/summary/47-5071.00
2,53-5011.00,Sailors and Marine Oilers,Y,https://www.onetonline.org/link/summary/53-5011.00
n/a,41-9099.00,"Sales and Related Workers, All Other",,https://www.onetonline.org/link/summary/41-9099.00
4,41-9031.00,Sales Engineers,Y,https://www.onetonline.org/link/summary/41-9031.00
4,11-2022.00,Sales Managers,Y,https://www.onetonline.org/link/summary/11-2022.00
2,41-3091.00,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",Y,https://www.onetonline.org/link/summary/41-3091.00
4,41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",Y,https://www.onetonline.org/link/summary/41-4012.00
4,41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",Y,https://www.onetonline.org/link/summary/41-4011.00
2,51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood",Y,https://www.onetonline.org/link/summary/51-7041.00
2,33-9094.00,School Bus Monitors,Y,https://www.onetonline.org/link/summary/33-9094.00
5,19-3034.00,School Psychologists,Y,https://www.onetonline.org/link/summary/19-3034.00
4,13-1161.01,Search Marketing Strategists,Y,https://www.onetonline.org/link/summary/13-1161.01
4,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education",Y,https://www.onetonline.org/link/summary/25-2031.00
2,43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",Y,https://www.onetonline.org/link/summary/43-6014.00
4,41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",Y,https://www.onetonline.org/link/summary/41-3031.00
3,49-2098.00,Security and Fire Alarm Systems Installers,Y,https://www.onetonline.org/link/summary/49-2098.00
2,33-9032.00,Security Guards,Y,https://www.onetonline.org/link/summary/33-9032.00
4,13-1199.07,Security Management Specialists,Y,https://www.onetonline.org/link/summary/13-1199.07
4,11-3013.01,Security Managers,Y,https://www.onetonline.org/link/summary/11-3013.01
2,47-4091.00,Segmental Pavers,Y,https://www.onetonline.org/link/summary/47-4091.00
3,25-3021.00,Self-Enrichment Teachers,Y,https://www.onetonline.org/link/summary/25-3021.00
2,51-9141.00,Semiconductor Processing Technicians,Y,https://www.onetonline.org/link/summary/51-9141.00
2,51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",Y,https://www.onetonline.org/link/summary/51-9012.00
1,47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners,Y,https://www.onetonline.org/link/summary/47-4071.00
2,47-5013.00,"Service Unit Operators, Oil and Gas",Y,https://www.onetonline.org/link/summary/47-5013.00
5,27-1027.00,Set and Exhibit Designers,Y,https://www.onetonline.org/link/summary/27-1027.00
1,51-6051.00,"Sewers, Hand",Y,https://www.onetonline.org/link/summary/51-6051.00
1,51-6031.00,Sewing Machine Operators,Y,https://www.onetonline.org/link/summary/51-6031.00
2,39-5093.00,Shampooers,Y,https://www.onetonline.org/link/summary/39-5093.00
2,47-2211.00,Sheet Metal Workers,Y,https://www.onetonline.org/link/summary/47-2211.00
3,53-5031.00,Ship Engineers,Y,https://www.onetonline.org/link/summary/53-5031.00
2,43-5071.00,"Shipping, Receiving, and Inventory Clerks",Y,https://www.onetonline.org/link/summary/43-5071.00
2,51-6041.00,Shoe and Leather Workers and Repairers,Y,https://www.onetonline.org/link/summary/51-6041.00
2,51-6042.00,Shoe Machine Operators and Tenders,Y,https://www.onetonline.org/link/summary/51-6042.00
2,53-3053.00,Shuttle Drivers and Chauffeurs,Y,https://www.onetonline.org/link/summary/53-3053.00
3,49-9097.00,Signal and Track Switch Repairers,Y,https://www.onetonline.org/link/summary/49-9097.00
3,39-5094.00,Skincare Specialists,Y,https://www.onetonline.org/link/summary/39-5094.00
2,51-3023.00,Slaughterers and Meat Packers,Y,https://www.onetonline.org/link/summary/51-3023.00
4,11-9151.00,Social and Community Service Managers,Y,https://www.onetonline.org/link/summary/11-9151.00
4,21-1093.00,Social and Human Service Assistants,Y,https://www.onetonline.org/link/summary/21-1093.00
4,19-4061.00,Social Science Research Assistants,Y,https://www.onetonline.org/link/summary/19-4061.00
n/a,25-1069.00,"Social Sciences Teachers, Postsecondary, All Other",,https://www.onetonline.org/link/summary/25-1069.00
n/a,19-3099.00,"Social Scientists and Related Workers, All Other",,https://www.onetonline.org/link/summary/19-3099.00
5,25-1113.00,"Social Work Teachers, Postsecondary",Y,https://www.onetonline.org/link/summary/25-1113.00
n/a,21-1029.00,"Social Workers, All Other",,https://www.onetonline.org/link/summary/21-1029.00
5,19-3041.00,Sociologists,Y,https://www.onetonline.org/link/summary/19-3041.00
5,25-1067.00,"Sociology Teachers, Postsecondary",Y,https://www.onetonline.org/link/summary/25-1067.00
4,15-1252.00,Software Developers,Y,https://www.onetonline.org/link/summary/15-1252.00
4,15-1253.00,Software Quality Assurance Analysts and Testers,Y,https://www.onetonline.org/link/summary/15-1253.00
5,19-1013.00,Soil and Plant Scientists,Y,https://www.onetonline.org/link/summary/19-1013.00
3,47-1011.03,Solar Energy Installation Managers,Y,https://www.onetonline.org/link/summary/47-1011.03
4,17-2199.11,Solar Energy Systems Engineers,Y,https://www.onetonline.org/link/summary/17-2199.11
2,47-2231.00,Solar Photovoltaic Installers,Y,https://www.onetonline.org/link/summary/47-2231.00
3,41-4011.07,Solar Sales Representatives and Assessors,Y,https://www.onetonline.org/link/summary/41-4011.07
3,47-2152.04,Solar Thermal Installers and Technicians,Y,https://www.onetonline.org/link/summary/47-2152.04
3,27-4014.00,Sound Engineering Technicians,Y,https://www.onetonline.org/link/summary/27-4014.00
3,11-9179.02,Spa Managers,Y,https://www.onetonline.org/link/summary/11-9179.02
n/a,25-2059.00,"Special Education Teachers, All Other",,https://www.onetonline.org/link/summary/25-2059.00
4,25-2056.00,"Special Education Teachers, Elementary School",Y,https://www.onetonline.org/link/summary/25-2056.00
4,25-2055.00,"Special Education Teachers, Kindergarten",Y,https://www.onetonline.org/link/summary/25-2055.00
4,25-2057.00,"Special Education Teachers, Middle School",Y,https://www.onetonline.org/link/summary/25-2057.00
5,25-2051.00,"Special Education Teachers, Preschool",Y,https://www.onetonline.org/link/summary/25-2051.00
4,25-2058.00,"Special Education Teachers, Secondary School",Y,https://www.onetonline.org/link/summary/25-2058.00
4,27-1014.00,Special Effects Artists and Animators,Y,https://www.onetonline.org/link/summary/27-1014.00
n/a,55-3018.00,Special Forces,,https://www.onetonline.org/link/summary/55-3018.00
n/a,55-1017.00,Special Forces Officers,,https://www.onetonline.org/link/summary/55-1017.00
5,29-1127.00,Speech-Language Pathologists,Y,https://www.onetonline.org/link/summary/29-1127.00
3,31-9099.01,Speech-Language Pathology Assistants,Y,https://www.onetonline.org/link/summary/31-9099.01
5,29-1229.06,Sports Medicine Physicians,Y,https://www.onetonline.org/link/summary/29-1229.06
3,51-8021.00,Stationary Engineers and Boiler Operators,Y,https://www.onetonline.org/link/summary/51-8021.00
4,43-9111.00,Statistical Assistants,Y,https://www.onetonline.org/link/summary/43-9111.00
5,15-2041.00,Statisticians,Y,https://www.onetonline.org/link/summary/15-2041.00
2,53-7065.00,Stockers and Order Fillers,Y,https://www.onetonline.org/link/summary/53-7065.00
2,51-9195.03,"Stone Cutters and Carvers, Manufacturing",Y,https://www.onetonline.org/link/summary/51-9195.03
2,47-2022.00,Stonemasons,Y,https://www.onetonline.org/link/summary/47-2022.00
2,47-2221.00,Structural Iron and Steel Workers,Y,https://www.onetonline.org/link/summary/47-2221.00
2,51-2041.00,Structural Metal Fabricators and Fitters,Y,https://www.onetonline.org/link/summary/51-2041.00
5,21-1011.00,Substance Abuse and Behavioral Disorder Counselors,Y,https://www.onetonline.org/link/summary/21-1011.00
4,25-3031.00,"Substitute Teachers, Short-Term",Y,https://www.onetonline.org/link/summary/25-3031.00
2,53-4041.00,Subway and Streetcar Operators,Y,https://www.onetonline.org/link/summary/53-4041.00
4,11-3071.04,Supply Chain Managers,Y,https://www.onetonline.org/link/summary/11-3071.04
n/a,29-1249.00,"Surgeons, All Other",,https://www.onetonline.org/link/summary/29-1249.00
3,29-9093.00,Surgical Assistants,Y,https://www.onetonline.org/link/summary/29-9093.00
3,29-2055.00,Surgical Technologists,Y,https://www.onetonline.org/link/summary/29-2055.00
5,19-3022.00,Survey Researchers,Y,https://www.onetonline.org/link/summary/19-3022.00
3,17-3031.00,Surveying and Mapping Technicians,Y,https://www.onetonline.org/link/summary/17-3031.00
4,17-1022.00,Surveyors,Y,https://www.onetonline.org/link/summary/17-1022.00
4,13-1199.05,Sustainability Specialists,Y,https://www.onetonline.org/link/summary/13-1199.05
2,43-2011.00,"Switchboard Operators, Including Answering Service",Y,https://www.onetonline.org/link/summary/43-2011.00
2,51-6052.00,"Tailors, Dressmakers, and Custom Sewers",Y,https://www.onetonline.org/link/summary/51-6052.00
4,27-2012.04,Talent Directors,Y,https://www.onetonline.org/link/summary/27-2012.04
2,53-7121.00,"Tank Car, Truck, and Ship Loaders",Y,https://www.onetonline.org/link/summary/53-7121.00
2,47-2082.00,Tapers,Y,https://www.onetonline.org/link/summary/47-2082.00
3,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",Y,https://www.onetonline.org/link/summary/13-2081.00
3,13-2082.00,Tax Preparers,Y,https://www.onetonline.org/link/summary/13-2082.00
2,53-3054.00,Taxi Drivers,Y,https://www.onetonline.org/link/summary/53-3054.00
n/a,25-3099.00,"Teachers and Instructors, All Other",,https://www.onetonline.org/link/summary/25-3099.00
n/a,25-9049.00,"Teaching Assistants, All Other",,https://www.onetonline.org/link/summary/25-9049.00
5,25-9044.00,"Teaching Assistants, Postsecondary",Y,https://www.onetonline.org/link/summary/25-9044.00
3,25-9042.00,"Teaching Assistants, Preschool, Elementary, Middle, and Secondary School, Except Special Education",Y,https://www.onetonline.org/link/summary/25-9042.00
3,25-9043.00,"Teaching Assistants, Special Education",Y,https://www.onetonline.org/link/summary/25-9043.00
2,51-2092.00,Team Assemblers,Y,https://www.onetonline.org/link/summary/51-2092.00
4,27-3042.00,Technical Writers,Y,https://www.onetonline.org/link/summary/27-3042.00
3,15-1241.01,Telecommunications Engineering Specialists,Y,https://www.onetonline.org/link/summary/15-1241.01
3,49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers",Y,https://www.onetonline.org/link/summary/49-2022.00
2,49-9052.00,Telecommunications Line Installers and Repairers,Y,https://www.onetonline.org/link/summary/49-9052.00
2,41-9041.00,Telemarketers,Y,https://www.onetonline.org/link/summary/41-9041.00
2,43-2021.00,Telephone Operators,Y,https://www.onetonline.org/link/summary/43-2021.00
2,43-3071.00,Tellers,Y,https://www.onetonline.org/link/summary/43-3071.00
2,47-2053.00,Terrazzo Workers and Finishers,Y,https://www.onetonline.org/link/summary/47-2053.00
2,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,Y,https://www.onetonline.org/link/summary/51-6061.00
2,51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders",Y,https://www.onetonline.org/link/summary/51-6062.00
2,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",Y,https://www.onetonline.org/link/summary/51-6063.00
2,51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",Y,https://www.onetonline.org/link/summary/51-6064.00
n/a,51-6099.00,"Textile, Apparel, and Furnishings Workers, All Other",,https://www.onetonline.org/link/summary/51-6099.00
n/a,29-1129.00,"Therapists, All Other",,https://www.onetonline.org/link/summary/29-1129.00
2,47-2044.00,Tile and Stone Setters,Y,https://www.onetonline.org/link/summary/47-2044.00
2,51-2061.00,Timing Device Assemblers and Adjusters,Y,https://www.onetonline.org/link/summary/51-2061.00
2,51-9197.00,Tire Builders,Y,https://www.onetonline.org/link/summary/51-9197.00
2,49-3093.00,Tire Repairers and Changers,Y,https://www.onetonline.org/link/summary/49-3093.00
2,23-2093.00,"Title Examiners, Abstractors, and Searchers",Y,https://www.onetonline.org/link/summary/23-2093.00
3,51-4111.00,Tool and Die Makers,Y,https://www.onetonline.org/link/summary/51-4111.00
2,51-4194.00,"Tool Grinders, Filers, and Sharpeners",Y,https://www.onetonline.org/link/summary/51-4194.00
3,39-7011.00,Tour Guides and Escorts,Y,https://www.onetonline.org/link/summary/39-7011.00
3,53-6041.00,Traffic Technicians,Y,https://www.onetonline.org/link/summary/53-6041.00
4,11-3131.00,Training and Development Managers,Y,https://www.onetonline.org/link/summary/11-3131.00
4,13-1151.00,Training and Development Specialists,Y,https://www.onetonline.org/link/summary/13-1151.00
3,33-3052.00,Transit and Railroad Police,Y,https://www.onetonline.org/link/summary/33-3052.00
4,17-2051.01,Transportation Engineers,Y,https://www.onetonline.org/link/summary/17-2051.01
4,53-6051.00,Transportation Inspectors,Y,https://www.onetonline.org/link/summary/53-6051.00
4,19-3099.01,Transportation Planners,Y,https://www.onetonline.org/link/summary/19-3099.01
2,33-9093.00,Transportation Security Screeners,Y,https://www.onetonline.org/link/summary/33-9093.00
2,53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation",Y,https://www.onetonline.org/link/summary/53-6051.07
n/a,53-6099.00,"Transportation Workers, All Other",,https://www.onetonline.org/link/summary/53-6099.00
4,11-3071.00,"Transportation, Storage, and Distribution Managers",Y,https://www.onetonline.org/link/summary/11-3071.00
3,41-3041.00,Travel Agents,Y,https://www.onetonline.org/link/summary/41-3041.00
2,39-7012.00,Travel Guides,Y,https://www.onetonline.org/link/summary/39-7012.00
4,11-3031.01,Treasurers and Controllers,Y,https://www.onetonline.org/link/summary/11-3031.01
2,37-3013.00,Tree Trimmers and Pruners,Y,https://www.onetonline.org/link/summary/37-3013.00
3,25-3041.00,Tutors,Y,https://www.onetonline.org/link/summary/25-3041.00
2,27-2023.00,"Umpires, Referees, and Other Sports Officials",Y,https://www.onetonline.org/link/summary/27-2023.00
n/a,47-5049.00,"Underground Mining Machine Operators, All Other",,https://www.onetonline.org/link/summary/47-5049.00
2,51-6093.00,Upholsterers,Y,https://www.onetonline.org/link/summary/51-6093.00
5,19-3051.00,Urban and Regional Planners,Y,https://www.onetonline.org/link/summary/19-3051.00
5,29-1229.03,Urologists,Y,https://www.onetonline.org/link/summary/29-1229.03
2,39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers",Y,https://www.onetonline.org/link/summary/39-3031.00
4,17-2112.02,Validation Engineers,Y,https://www.onetonline.org/link/summary/17-2112.02
5,29-1131.00,Veterinarians,Y,https://www.onetonline.org/link/summary/29-1131.00
2,31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers,Y,https://www.onetonline.org/link/summary/31-9096.00
3,29-2056.00,Veterinary Technologists and Technicians,Y,https://www.onetonline.org/link/summary/29-2056.00
4,15-1255.01,Video Game Designers,Y,https://www.onetonline.org/link/summary/15-1255.01
2,35-3031.00,Waiters and Waitresses,Y,https://www.onetonline.org/link/summary/35-3031.00
3,49-9064.00,Watch and Clock Repairers,Y,https://www.onetonline.org/link/summary/49-9064.00
2,51-8031.00,Water and Wastewater Treatment Plant and System Operators,Y,https://www.onetonline.org/link/summary/51-8031.00
4,11-9121.02,Water Resource Specialists,Y,https://www.onetonline.org/link/summary/11-9121.02
4,17-2051.02,Water/Wastewater Engineers,Y,https://www.onetonline.org/link/summary/17-2051.02
2,47-4099.03,Weatherization Installers and Technicians,Y,https://www.onetonline.org/link/summary/47-4099.03
4,15-1299.01,Web Administrators,Y,https://www.onetonline.org/link/summary/15-1299.01
4,15-1255.00,Web and Digital Interface Designers,Y,https://www.onetonline.org/link/summary/15-1255.00
3,15-1254.00,Web Developers,Y,https://www.onetonline.org/link/summary/15-1254.00
2,43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",Y,https://www.onetonline.org/link/summary/43-5111.00
2,51-4121.00,"Welders, Cutters, Solderers, and Brazers",Y,https://www.onetonline.org/link/summary/51-4121.00
2,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",Y,https://www.onetonline.org/link/summary/51-4122.00
2,53-7073.00,Wellhead Pumpers,Y,https://www.onetonline.org/link/summary/53-7073.00
3,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",Y,https://www.onetonline.org/link/summary/13-1022.00
4,11-9199.10,Wind Energy Development Managers,Y,https://www.onetonline.org/link/summary/11-9199.10
4,17-2199.10,Wind Energy Engineers,Y,https://www.onetonline.org/link/summary/17-2199.10
3,11-9199.09,Wind Energy Operations Managers,Y,https://www.onetonline.org/link/summary/11-9199.09
3,49-9081.00,Wind Turbine Service Technicians,Y,https://www.onetonline.org/link/summary/49-9081.00
n/a,51-7099.00,"Woodworkers, All Other",,https://www.onetonline.org/link/summary/51-7099.00
2,51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",Y,https://www.onetonline.org/link/summary/51-7042.00
2,43-9022.00,Word Processors and Typists,Y,https://www.onetonline.org/link/summary/43-9022.00
4,27-3043.00,Writers and Authors,Y,https://www.onetonline.org/link/summary/27-3043.00
4,19-1023.00,Zoologists and Wildlife Biologists,Y,https://www.onetonline.org/link/summary/19-1023.00
